Location;Industry;Subcategory_ID;Hierarchy_Level;Data_Type;Global_Brand_Owner;Unit;Year_text;Year_date;Year_minus_2016;Volume
8;Alcoholic Drinks;7;2;Total Volume;Brauerei C & A Veltins GmbH & Co KG;million litres;2019;31-Dec-19;7;46,97680984
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Brauerei C & A Veltins GmbH & Co KG;million litres;2020;31-12-20;8;49,09076481
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Brauerei C & A Veltins GmbH & Co KG;million litres;2021;31-12-21;9;51,4373056
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2016;Sat, 31 December 2016;4;42,7695114
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2017;Sunday, 31 Dec 2017;5;44,47729179
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2018;31 12 2018;6;47,95033484
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2019;Tuesday, 31 Dec 2019;7;47,51430486
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2020;Thursday, 31 Dec 2020;8;49,54058725
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2021;Fri, 31 December 2021;9;51,15809053
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;GlaabsbrÃ¤u KG;million litres;2016;31-12-16;4;35,47614988
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;GlaabsbrÃ¤u KG;million litres;2017;31 12 2017;5;37,74662354
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;GlaabsbrÃ¤u KG;million litres;2018;Monday, 31 Dec 2018;6;39,50184273
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;GlaabsbrÃ¤u KG;million litres;2019;31-12-19;7;40,60789157
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;GlaabsbrÃ¤u KG;million litres;2020;Thu, 31 December 2020;8;41,62308806
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;GlaabsbrÃ¤u KG;million litres;2021;31-12-21;9;42,50549904
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Kirin Holdings Co Ltd;million litres;2016;31-12-16;4;44,76429597
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Kirin Holdings Co Ltd;million litres;2017;31-Dec-17;5;36,57511028
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Kirin Holdings Co Ltd;million litres;2018;31-Dec-18;6;30,10419986
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Kirin Holdings Co Ltd;million litres;2019;31 12 2019;7;31,50227898
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Kirin Holdings Co Ltd;million litres;2020;Thursday, 31 Dec 2020;8;28,8860003
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Kirin Holdings Co Ltd;million litres;2021;Friday, 31 Dec 2021;9;41,77799884
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2016;Saturday, 31 Dec 2016;4;30,89685547
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2017;Sunday, 31 Dec 2017;5;32,90515534
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2018;Mon, 31 December 2018;6;34,72573865
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2019;Tuesday, 31 Dec 2019;7;35,35461431
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2020;31-12-20;8;36,14501569
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2021;Friday, 31 Dec 2021;9;38,18028921
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Dragonyte Brewery;million litres;2016;31 12 2016;4;27,82522221
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Dragonyte Brewery;million litres;2017;31 12 2017;5;28,17409229
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Dragonyte Brewery;million litres;2018;31-Dec-18;6;28,05404384
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Dragonyte Brewery;million litres;2019;Tue, 31 December 2019;7;27,87360023
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Dragonyte Brewery;million litres;2020;31 12 2020;8;33,56984238
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Dragonyte Brewery;million litres;2021;Friday, 31 Dec 2021;9;34,0177723
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Aujan Industries Co Ltd;million litres;2016;31 12 2016;4;29,31484209
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Aujan Industries Co Ltd;million litres;2017;Sunday, 31 Dec 2017;5;30,80138555
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Aujan Industries Co Ltd;million litres;2018;31 12 2018;6;33,80020467
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Aujan Industries Co Ltd;million litres;2019;Tuesday, 31 Dec 2019;7;30,18764294
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Aujan Industries Co Ltd;million litres;2020;31 12 2020;8;31,70397497
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Aujan Industries Co Ltd;million litres;2021;Fri, 31 December 2021;9;33,86950976
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bavaria NV;million litres;2016;31-Dec-16;4;20,16763975
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bavaria NV;million litres;2017;31 12 2017;5;22,12297532
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bavaria NV;million litres;2018;31-12-18;6;24,1839666
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bavaria NV;million litres;2019;31-12-19;7;25,99396214
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bavaria NV;million litres;2020;31-Dec-20;8;28,05225699
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bavaria NV;million litres;2021;Friday, 31 Dec 2021;9;30,40862948
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bitburger Braugruppe GmbH;million litres;2016;31 12 2016;4;14,31813368
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bitburger Braugruppe GmbH;million litres;2017;31 12 2017;5;18,29213427
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bitburger Braugruppe GmbH;million litres;2018;31-Dec-18;6;21,07215112
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bitburger Braugruppe GmbH;million litres;2019;Tuesday, 31 Dec 2019;7;23,83721395
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bitburger Braugruppe GmbH;million litres;2020;31 12 2020;8;26,71244515
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Bitburger Braugruppe GmbH;million litres;2021;Friday, 31 Dec 2021;9;29,22702726
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Eichbaum GmbH & Co KG;million litres;2016;Sat, 31 December 2016;4;20,88723963
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Eichbaum GmbH & Co KG;million litres;2017;31-12-17;5;22,18224813
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Eichbaum GmbH & Co KG;million litres;2018;31-12-18;6;23,26917873
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Eichbaum GmbH & Co KG;million litres;2019;31 12 2019;7;24,3162939
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Eichbaum GmbH & Co KG;million litres;2020;Thursday, 31 Dec 2020;8;25,04578311
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Eichbaum GmbH & Co KG;million litres;2021;Friday, 31 Dec 2021;9;25,74205176
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hurlimann AG, Brauerei;million litres;2016;31-12-16;4;21,73000044
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hurlimann AG, Brauerei;million litres;2017;31-Dec-17;5;22,4100008
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hurlimann AG, Brauerei;million litres;2018;Monday, 31 Dec 2018;6;23,12000065
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hurlimann AG, Brauerei;million litres;2019;Tuesday, 31 Dec 2019;7;24,56000032
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hurlimann AG, Brauerei;million litres;2020;Thu, 31 December 2020;8;26,00711361
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hurlimann AG, Brauerei;million litres;2021;31-Dec-21;9;23,30490856
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Damm SA;million litres;2016;31 12 2016;4;20,11265325
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Damm SA;million litres;2017;31-12-17;5;20,11864365
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Damm SA;million litres;2018;31 12 2018;6;20,92242118
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Damm SA;million litres;2019;Tuesday, 31 Dec 2019;7;21,48744157
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Damm SA;million litres;2020;31-12-20;8;22,13938183
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Damm SA;million litres;2021;31-12-21;9;22,81999988
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Badische Staatsbrauerei Rothaus AG;million litres;2016;31 12 2016;4;6,664580763
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Badische Staatsbrauerei Rothaus AG;million litres;2017;31-Dec-17;5;7,151095348
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Badische Staatsbrauerei Rothaus AG;million litres;2018;31-12-18;6;8,160829506
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Badische Staatsbrauerei Rothaus AG;million litres;2019;31-12-19;7;8,593354259
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Badische Staatsbrauerei Rothaus AG;million litres;2020;31-Dec-20;8;8,98864867
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Badische Staatsbrauerei Rothaus AG;million litres;2021;31-Dec-21;9;9,378755631
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2016;31-Dec-16;4;6,625559466
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2017;Sunday, 31 Dec 2017;5;7,005791765
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2018;31-Dec-18;6;7,506385149
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2019;31 12 2019;7;7,607482185
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2020;31-Dec-20;8;8,28136154
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2021;31-12-21;9;9,061042033
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Sapporo Holdings Ltd;million litres;2016;Saturday, 31 Dec 2016;4;15,46066079
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Sapporo Holdings Ltd;million litres;2017;Sun, 31 December 2017;5;15,44519973
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Sapporo Holdings Ltd;million litres;2018;Monday, 31 Dec 2018;6;11,52059994
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Sapporo Holdings Ltd;million litres;2019;31-12-19;7;11,77380014
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Sapporo Holdings Ltd;million litres;2020;31 12 2020;8;10,50779966
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Sapporo Holdings Ltd;million litres;2021;31-Dec-21;9;8,861999912
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Anadolu Group;million litres;2016;31-Dec-16;4;15,80945051
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Anadolu Group;million litres;2017;31-12-17;5;9,434071641
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Anadolu Group;million litres;2018;31 12 2018;6;8,923908422
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Anadolu Group;million litres;2019;31 12 2019;7;8,601551452
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Anadolu Group;million litres;2020;Thu, 31 December 2020;8;8,568134597
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Anadolu Group;million litres;2021;Fri, 31 December 2021;9;8,679505247
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Goya Foods Inc;million litres;2016;31-12-16;4;6,9400002
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Goya Foods Inc;million litres;2017;31-12-17;5;6,919999931
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Goya Foods Inc;million litres;2018;Monday, 31 Dec 2018;6;6,919999993
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Goya Foods Inc;million litres;2019;31 12 2019;7;6,958924837
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Goya Foods Inc;million litres;2020;31 12 2020;8;6,862561897
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Goya Foods Inc;million litres;2021;31-12-21;9;6,734051913
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tsingtao Brewery Co Ltd;million litres;2016;Sat, 31 December 2016;4;5,799999984
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tsingtao Brewery Co Ltd;million litres;2017;Sunday, 31 Dec 2017;5;6,199999818
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tsingtao Brewery Co Ltd;million litres;2018;31 12 2018;6;6,300000396
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tsingtao Brewery Co Ltd;million litres;2019;31-12-19;7;6,192900178
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tsingtao Brewery Co Ltd;million litres;2020;31-12-20;8;6,050463083
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tsingtao Brewery Co Ltd;million litres;2021;31-Dec-21;9;5,820545707
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hijos de Rivera SA;million litres;2016;Saturday, 31 Dec 2016;4;7,595660886
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hijos de Rivera SA;million litres;2017;Sun, 31 December 2017;5;4,555919015
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hijos de Rivera SA;million litres;2018;Mon, 31 December 2018;6;4,793621592
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hijos de Rivera SA;million litres;2019;31-12-19;7;5,010372323
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hijos de Rivera SA;million litres;2020;Thursday, 31 Dec 2020;8;5,224267835
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Hijos de Rivera SA;million litres;2021;Friday, 31 Dec 2021;9;5,534699899
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2016;Saturday, 31 Dec 2016;4;2,463649892
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2017;31 12 2017;5;2,716019752
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2018;31 12 2018;6;2,765489944
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2019;Tuesday, 31 Dec 2019;7;2,907519992
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2020;31-12-20;8;4,028480068
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2021;31-12-21;9;5,087160033
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2016;31-Dec-16;4;4,535196512
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2017;31-12-17;5;4,583210117
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2018;Monday, 31 Dec 2018;6;4,683200057
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2019;31-12-19;7;4,75384904
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2020;31-12-20;8;4,896461729
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2021;31 12 2021;9;5,004892502
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Obolon PAT;million litres;2016;31 12 2016;4;7,976603339
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Obolon PAT;million litres;2017;31 12 2017;5;4,185249747
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Obolon PAT;million litres;2018;Monday, 31 Dec 2018;6;1,392643835
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Obolon PAT;million litres;2019;31 12 2019;7;1,474748077
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Obolon PAT;million litres;2020;31 12 2020;8;2,419680016
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Obolon PAT;million litres;2021;31-Dec-21;9;4,246613882
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coca-Cola Co, The;million litres;2016;Saturday, 31 Dec 2016;4;5,845928323
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coca-Cola Co, The;million litres;2017;31 12 2017;5;5,826162767
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coca-Cola Co, The;million litres;2018;31-12-18;6;5,372676914
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coca-Cola Co, The;million litres;2019;31-12-19;7;4,326479949
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coca-Cola Co, The;million litres;2020;31-Dec-20;8;3,545630362
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coca-Cola Co, The;million litres;2021;31 12 2021;9;3,486525987
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;PepsiCo Inc;million litres;2016;Saturday, 31 Dec 2016;4;11,27986742
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;PepsiCo Inc;million litres;2017;31-12-17;5;14,04759524
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;PepsiCo Inc;million litres;2018;31-Dec-18;6;16,68865807
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;PepsiCo Inc;million litres;2019;31-12-19;7;12,45485949
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;PepsiCo Inc;million litres;2020;Thursday, 31 Dec 2020;8;4,884212273
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;PepsiCo Inc;million litres;2021;31-12-21;9;3,139172619
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;United Dutch Breweries BV;million litres;2016;Saturday, 31 Dec 2016;4;2,460965509
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;United Dutch Breweries BV;million litres;2017;31-Dec-17;5;2,461939983
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;United Dutch Breweries BV;million litres;2018;Monday, 31 Dec 2018;6;2,616392218
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;United Dutch Breweries BV;million litres;2019;Tue, 31 December 2019;7;2,795574816
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;United Dutch Breweries BV;million litres;2020;Thursday, 31 Dec 2020;8;2,939407763
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;United Dutch Breweries BV;million litres;2021;31-12-21;9;3,031884473
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coopers Brewery Ltd;million litres;2016;31-12-16;4;3,225810813
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coopers Brewery Ltd;million litres;2017;Sunday, 31 Dec 2017;5;3,020000085
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coopers Brewery Ltd;million litres;2018;31-Dec-18;6;2,989999951
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coopers Brewery Ltd;million litres;2019;31-12-19;7;3,02391203
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coopers Brewery Ltd;million litres;2020;31 12 2020;8;3,074956966
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Coopers Brewery Ltd;million litres;2021;31-12-21;9;2,854820802
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Budejovicky Budvar np;million litres;2016;31-12-16;4;2,627330498
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Budejovicky Budvar np;million litres;2017;Sunday, 31 Dec 2017;5;2,312890169
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Budejovicky Budvar np;million litres;2018;31-Dec-18;6;2,257663733
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Budejovicky Budvar np;million litres;2019;Tuesday, 31 Dec 2019;7;2,280976169
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Budejovicky Budvar np;million litres;2020;31 12 2020;8;2,308321481
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Budejovicky Budvar np;million litres;2021;31 12 2021;9;2,355426109
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Cervejaria PetrÃ³polis SA;million litres;2016;31 12 2016;4;4,029999985
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Cervejaria PetrÃ³polis SA;million litres;2017;31 12 2017;5;4,146720193
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Cervejaria PetrÃ³polis SA;million litres;2018;31-12-18;6;3,150079288
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Cervejaria PetrÃ³polis SA;million litres;2019;31 12 2019;7;1,863000005
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Cervejaria PetrÃ³polis SA;million litres;2020;Thu, 31 December 2020;8;1,909999955
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Cervejaria PetrÃ³polis SA;million litres;2021;Friday, 31 Dec 2021;9;1,960000012
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tempo Beer Industries Ltd;million litres;2016;31 12 2016;4;2,530271566
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tempo Beer Industries Ltd;million litres;2017;Sunday, 31 Dec 2017;5;2,476247104
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tempo Beer Industries Ltd;million litres;2018;31-Dec-18;6;2,346494502
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tempo Beer Industries Ltd;million litres;2019;31-12-19;7;2,447261942
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tempo Beer Industries Ltd;million litres;2020;31 12 2020;8;2,086404325
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Tempo Beer Industries Ltd;million litres;2021;Friday, 31 Dec 2021;9;1,890448126
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Royal Unibrew A/S;million litres;2016;Saturday, 31 Dec 2016;4;1,218694725
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Royal Unibrew A/S;million litres;2017;31-12-17;5;1,652099614
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Royal Unibrew A/S;million litres;2018;31 12 2018;6;1,95697253
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Royal Unibrew A/S;million litres;2019;31 12 2019;7;1,488105622
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Royal Unibrew A/S;million litres;2020;31-12-20;8;1,521298311
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Royal Unibrew A/S;million litres;2021;Fri, 31 December 2021;9;1,596313026
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Martens Brouwerij NV;million litres;2016;31-12-16;4;1,409999936
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Martens Brouwerij NV;million litres;2017;Sunday, 31 Dec 2017;5;0,822000053
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Martens Brouwerij NV;million litres;2018;31-12-18;6;0,727399168
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Martens Brouwerij NV;million litres;2019;31 12 2019;7;0,98000002
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Martens Brouwerij NV;million litres;2020;31 12 2020;8;0,750000011
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;Martens Brouwerij NV;million litres;2021;31-Dec-21;9;0,839999954
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;SABMiller Plc;million litres;2016;31-12-16;4;53,98930337
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;SABMiller Plc;million litres;2017;Sunday, 31 Dec 2017;5;60,54647284
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;SABMiller Plc;million litres;2018;31-Dec-18;6;65,36356089
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;SABMiller Plc;million litres;2019;Tuesday, 31 Dec 2019;7;82,94807531
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;SABMiller Plc;million litres;2020;31-12-20;8;0,665304271
;;;;;;;;;;
8;Alcoholic Drinks;7;2;Total Volume;SABMiller Plc;million litres;2021;31-Dec-21;9;0,678795392
;;;;;;;;;;
