,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Volume_liters
7463,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2010,31/12/2010,63.60337877,63603378.769999996
7464,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2011,31/12/2011,65.79748296,65797482.95999999
7465,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2012,31/12/2012,68.07572189,68075721.89
7466,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2013,31/12/2013,74.94804254,74948042.54
7467,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2014,31/12/2014,66.84943257,66849432.57000001
7468,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2015,31/12/2015,62.81813817,62818138.169999994
7469,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2016,31/12/2016,55.22950101,55229501.01
7470,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2017,31/12/2017,57.23156753,57231567.53
7471,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2018,31/12/2018,59.54848821,59548488.21
7472,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2019,31/12/2019,63.44337719,63443377.19
7473,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2020,31/12/2020,65.91071508,65910715.080000006
7474,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2021,31/12/2021,67.5372589,67537258.89999999
7475,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2007,31/12/2007,187.5751615,187575161.5
7476,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2008,31/12/2008,185.4077224,185407722.4
7477,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2009,31/12/2009,190.1682575,190168257.5
7478,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2010,31/12/2010,192.0710697,192071069.70000002
7479,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2011,31/12/2011,194.3005656,194300565.6
7480,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2012,31/12/2012,192.8742701,192874270.1
7481,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2013,31/12/2013,190.3551793,190355179.3
7482,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2014,31/12/2014,185.833753,185833753.0
7483,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2015,31/12/2015,175.9044194,175904419.4
7484,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2016,31/12/2016,170.2030835,170203083.5
7485,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2017,31/12/2017,167.5053078,167505307.8
7486,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2018,31/12/2018,163.7148036,163714803.60000002
7487,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2019,31/12/2019,160.0364686,160036468.6
7488,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2020,31/12/2020,153.8497415,153849741.5
7489,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,million litres,2021,31/12/2021,145.8364646,145836464.6
7490,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,0.031716987,31.716987000000003
7491,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,0.031420922,31.420921999999997
7492,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,0.030518379,30.518379000000003
7493,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,0.031561913,31.561912999999997
7494,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.031446454,31.446454
7495,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.03330511,33.30511
7496,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.035236687,35.236687
7497,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.036587023,36.587023
7498,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.041096946,41.096946
7499,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.043619243,43.619243000000004
7500,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.052578466,52.578466
7501,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,0.063507924,63.507923999999996
7502,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,0.068095588,68.09558799999999
7503,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.074820634,74.820634
7504,Asia Pacific,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.080380405,80.380405
7505,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.062651018,62.651018
7506,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.165694981,165.69498099999998
7507,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.321160699,321.160699
7508,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.569723005,569.723005
7509,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.70220067,702.20067
7510,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,1.022240783,1022.240783
7511,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,1.286111861,1286.1118609999999
7512,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,1.824590988,1824.590988
7513,Australasia,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,2.088472133,2088.4721329999998
7514,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,0.004360101,4.360101
7515,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.007719725,7.719725
7516,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.007522374,7.522374
7517,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.019482136,19.482136
7518,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.022348242,22.348242
7519,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.050583597,50.583597
7520,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.088616042,88.61604200000001
7521,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.126914033,126.914033
7522,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,0.141211472,141.21147200000001
7523,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,0.201002183,201.002183
7524,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.302308105,302.308105
7525,Eastern Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.376096195,376.096195
7526,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.006439504,6.439504
7527,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.007904789,7.904789000000001
7528,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.009468738,9.468738
7529,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.013502366,13.502366
7530,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.017100794,17.100794
7531,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.022490503,22.490502999999997
7532,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.024093431,24.093431
7533,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,0.023035902,23.035902
7534,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,0.023347458,23.347458000000003
7535,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.027733638,27.733638000000003
7536,Latin America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.033746722,33.746722
7537,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,0.00317081,3.17081
7538,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,0.003374203,3.374203
7539,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,0.003373822,3.3738219999999997
7540,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,0.003218901,3.2189010000000002
7541,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.00175871,1.75871
7542,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.001988245,1.988245
7543,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.002873874,2.873874
7544,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.021056828,21.056828
7545,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.022568044,22.568044
7546,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.024807674,24.807674
7547,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.028513974,28.513974
7548,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,0.032374515,32.374515
7549,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,0.073830709,73.830709
7550,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.085312906,85.312906
7551,Middle East and Africa,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.125562724,125.56272399999999
7552,North America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.043629999,43.629999000000005
7553,North America,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.047559999,47.559999
7554,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,4.021692274,4021.6922740000005
7555,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,6.846098241,6846.098241
7556,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,9.248872728,9248.872728
7557,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,13.06720087,13067.20087
7558,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,15.24860861,15248.60861
7559,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,17.38062779,17380.62779
7560,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,20.02748569,20027.485689999998
7561,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,22.68195482,22681.954820000003
7562,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,26.35187218,26351.872180000002
7563,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,30.48463145,30484.631449999997
7564,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,34.07588438,34075.884379999996
7565,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,36.07474304,36074.74304
7566,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,36.96268803,36962.688030000005
7567,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,37.36107263,37361.07263
7568,Western Europe,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,37.30229991,37302.29991
7569,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,9.969902083,9969.902082999999
7570,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,11.17089257,11170.89257
7571,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,12.16367842,12163.67842
7572,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,13.08508107,13085.08107
7573,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,13.60155171,13601.551710000002
7574,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,13.83454134,13834.54134
7575,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,14.72335752,14723.35752
7576,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,19.01153443,19011.53443
7577,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,27.67402896,27674.02896
7578,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,43.38151729,43381.517289999996
7579,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,68.71531983,68715.31983
7580,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,96.26445107,96264.45107000001
7581,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,138.675104,138675.104
7582,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,221.0955337,221095.5337
7583,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,377.2930838,377293.08379999996
7584,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.15333865,153.33865
7585,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.350467378,350.467378
7586,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.549856311,549.856311
7587,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.724631193,724.631193
7588,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,1.379589255,1379.5892549999999
7589,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,1.549211619,1549.211619
7590,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,1.762316458,1762.316458
7591,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,1.922544366,1922.5443659999999
7592,Australasia,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,2.05945222,2059.4522199999997
7593,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,0.319361247,319.361247
7594,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,0.360873411,360.873411
7595,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,0.488207516,488.207516
7596,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,1.368965907,1368.965907
7597,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,1.424543595,1424.543595
7598,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,1.846839876,1846.839876
7599,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,2.084186471,2084.186471
7600,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,2.3412719,2341.2719
7601,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,2.835326518,2835.326518
7602,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,3.155078702,3155.078702
7603,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,3.54293058,3542.93058
7604,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,3.615073299,3615.073299
7605,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,3.894006858,3894.006858
7606,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,4.284766088,4284.766087999999
7607,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,4.554869146,4554.869146
7608,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,0.236524549,236.524549
7609,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,0.107879657,107.87965700000001
7610,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,0.190415212,190.415212
7611,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,0.320459549,320.45954900000004
7612,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.650727277,650.727277
7613,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.739841933,739.841933
7614,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,1.268027689,1268.027689
7615,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,1.519311242,1519.311242
7616,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,1.719663005,1719.6630049999999
7617,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,2.400879454,2400.879454
7618,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,2.856426937,2856.426937
7619,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,2.844754369,2844.7543689999998
7620,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,3.065126689,3065.126689
7621,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,3.198556104,3198.5561040000002
7622,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,3.346465711,3346.465711
7623,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,0.10939356,109.39356000000001
